control,is_ditch,ratio,measured,predicted,dz,rise_before,horiz_near,have_prev
0,1,4.725344491590214,3.0848881400290216,0.6528387814939749,-0.8680641999049612,0.0,4.067551064841075,0.0
0,1,4.761281392967501,3.103764201259831,0.6518758176830606,-0.8751452845627621,0.0,4.061551261236386,0.0
0,1,4.8050024681090875,3.128124926588871,0.6510142184838216,-0.8841478144187238,0.0,4.056183015905877,0.0
0,1,4.859237036756092,3.1592456871716266,0.6501526192845826,-0.8955631837070974,0.0,4.050814770575365,0.0
0,1,4.922660574023472,3.1964887974303506,0.6493417023911813,-0.9091456953107557,0.0,4.045762304381947,0.0
0,1,4.994911806517601,3.2398603846686136,0.648632150109455,-0.9248794463442331,0.0,4.041341396462703,0.0
0,1,5.078251514351536,3.2903139136012447,0.6479225978277287,-0.9431409339259509,0.0,4.0369204885434575,0.0
0,1,5.172320597421357,3.3478555115318036,0.64726372785184,-0.9639142551704414,0.0,4.032815359761305,0.0
0,1,5.2766319315232515,3.4121632720196446,0.646655540181789,-0.9870845129618768,0.0,4.0290260101162385,0.0
0,1,5.392684587518479,3.484202914386718,0.6460980348175757,-1.012996398647742,0.0,4.025552439608262,0.0
0,1,3.6047656195410474,3.045941941259918,0.8449764180917044,-0.6639119186831652,0.03477821619611208,4.610665949473622,1.0
0,1,3.714688512744326,3.136194445146341,0.8442684856042998,-0.6913497486725579,0.035423690910689754,4.606803072185785,1.0
0,1,3.8350078401681538,3.235287578746501,0.8436195474908451,-0.7214365217309104,0.03585619714888097,4.603262101338601,1.0
0,1,3.9654511714283696,3.3432266690538377,0.8430885981252911,-0.7541560493204231,0.036100709291867754,4.600364943372723,1.0
0,1,4.106759503777812,3.460666182936521,0.8426756375076385,-0.7897057485971513,0.03639944385236061,4.598111598288153,1.0
0,1,4.258985956064384,3.5879386808220675,0.8424396600118368,-0.8281681396013223,0.03629214574384827,4.596823972525539,1.0
0,1,3.0850866835104847,3.565331286140962,1.1556664858713184,-0.5976071156265534,0.038884292419759985,5.343067511748751,1.0
0,1,3.2543368824982717,3.76207974940803,1.1560203768824255,-0.6463138045558439,0.038820660331932176,5.344703678919179,1.0
0,1,3.4369214905388055,3.9750973498021898,1.156586602500197,-0.6990026487788272,0.038821276414263785,5.347321546391863,1.0
0,1,3.634945315780981,4.206701801999372,1.157294384522411,-0.7562660046844276,0.03869425169664804,5.350593880732718,1.0
0,1,3.8492218863622654,4.458224606933697,1.1582145011512894,-0.8184165368703655,0.03846146099854588,5.354847915375831,1.0
0,1,3.0565047379850694,6.068052990407524,1.9852915374205338,-0.7988918597895871,-0.004816765383424629,7.423499791471273,1.0
0,1,3.2535261909700752,6.478537794149519,1.9912357896888084,-0.8780500857228466,-0.0070128858589559966,7.44572683200524,1.0
0,1,3.3879170148024786,6.763875632827049,1.996470280492214,-0.9328591376582063,-0.008840441745761813,7.465299897550076,1.0
0,1,3.4868207711357817,6.97061458429399,1.9991318859854712,-0.9727918479924245,-0.009109007090061037,7.475252303759316,1.0
0,1,3.5477194412922017,7.096450863757643,2.000285248365883,-0.9971891018265291,-0.008462837644977569,7.4795650131166544,1.0
0,1,3.5766717744144634,7.157537018355329,2.001172450196968,-1.0089684952314286,-0.007780335236355298,7.482882481853064,1.0
0,1,3.571754311612651,7.150865194236927,2.0020596520280542,-1.0074893874342872,-0.007165939227713586,7.48619995058948,1.0
0,1,3.5323421765374636,7.075093649249659,2.00294685385914,-0.9924892338568481,-0.007186508861819402,7.489517419325892,1.0
0,1,3.4537940747493963,6.920830188323953,2.0038340556902257,-0.9621302224513009,-0.007418654337999706,7.492834888062304,1.0
0,1,3.3289670862116556,6.673651083317286,2.0047212575213114,-0.9135899990013716,-0.008561808265251079,7.496152356798718,1.0
0,1,3.1577553780045533,6.333220898691458,2.005608459352397,-0.8468029273624949,-0.010110524849010118,7.4994698255351295,1.0
0,1,3.400358486968637,4.1838291945482355,1.2304082674171362,-0.7324609469733772,0.009689121859962305,5.688626018143084,1.0
0,1,3.3448704626122154,4.097563732868902,1.2250291240483082,-0.7124007961284202,0.01354435363857367,5.663756277152582,1.0
0,1,3.2951119161179396,4.020282517415218,1.220074649892809,-0.6944634567752288,0.016909889675253167,5.6408499367665925,1.0
0,1,3.1634839116970945,3.827891916033632,1.2100241451773677,-0.6492423375475556,0.020286440281917558,5.594382789126447,1.0
0,1,3.1335497726220187,3.7819122561306813,1.206909904279625,-0.6386115313835785,0.021354585471443744,5.579984518026684,1.0
0,1,3.109992143620581,3.7442352949478765,1.2039372197863254,-0.6300047232125827,0.022323469849118295,5.5662407137950884,1.0
0,1,3.0933214237534536,3.715188265919294,1.2010353134952474,-0.623520621612595,0.023322063106853093,5.552824142997584,1.0
0,1,3.0831353802845234,3.6944439356108614,1.198274963608612,-0.6190605180055904,0.024065406658194524,5.540062039068246,1.0
0,1,3.07938359616792,3.6816660437093693,1.195585391924198,-0.6165585716992956,0.02498876838994622,5.527627168572997,1.0
0,1,3.0823883433876653,3.6771863370884725,1.192966598442006,-0.6160970573288609,0.025940965324344548,5.515519531511832,1.0
0,1,3.0919149960661576,3.6806730688745226,1.1904185831620344,-0.6175937002591381,0.02676656050308251,5.503739127884749,1.0
0,1,3.1072639607754846,3.691467258759787,1.1880121242865065,-0.6208675172769464,0.027639922848951254,5.492613191125844,1.0
0,1,3.1290247467846135,3.710232400491557,1.185747221815421,-0.6260830576525873,0.02840385852960502,5.482141721235105,1.0
0,1,3.157411347557452,3.7369639806302715,1.1835530975465571,-0.6332567553289388,0.029194242122527043,5.471997484778456,1.0
0,1,3.1922681521185603,3.771666512615492,1.181500529682136,-0.6423721763631227,0.029872353504050108,5.462507715189974,1.0
0,1,3.2338065972086105,3.8143354830076577,1.1795187400199363,-0.6534457546980161,0.03057582289485543,5.453345179035579,1.0
0,1,3.2818595083919835,3.864975405246331,1.1776785067621793,-0.6664610563907432,0.031325569399391275,5.444837109749353,1.0
0,1,3.33672221785405,3.923918026205138,1.1759798299088655,-0.6815003560764499,0.03179810521700151,5.436983507331302,1.0
0,1,4.980901607944318,6.465922590624228,1.2981430069430335,-1.281631308575336,-0.005336224723060355,6.0017884145629505,1.0
0,1,5.080150920565196,6.597998467289463,1.298780010763026,-1.3142287078789494,-0.005780454869725496,6.00473351546972,1.0
0,1,5.119306392015846,6.652113828648998,1.299417014583019,-1.3274915679224186,-0.006342303138188347,6.007678616376488,1.0
0,1,5.10738763258215,6.639879815280269,1.3000540184030116,-1.3242995009359775,-0.007020462654780339,6.010623717283259,1.0
0,1,5.038108952365614,6.552666495029057,1.300620244020783,-1.3025298003486165,-0.008419521847280469,6.013241584755943,1.0
0,1,4.908712080959168,6.3874971729116945,1.3012572478407758,-1.2614091265582321,-0.010138839702542835,6.016186685662713,1.0
0,1,3.387579792467696,4.335942948502208,1.279953008972129,-0.7578984981404766,-0.0028648232373856995,5.917689422002963,1.0
0,1,3.784410794421769,4.846546521431714,1.2806607909943433,-0.8843548222068487,-0.002936106100962853,5.9209617563438215,1.0
0,1,4.057106042014698,5.202955499711359,1.2824302460498789,-0.9723069317855006,-0.004583046839864278,5.9291425921959595,1.0
0,1,4.262497582244606,5.472087969586008,1.2837750318920857,-1.0387194159770925,-0.00558914395986103,5.9353600274435845,1.0
0,1,4.407758683186695,5.66761776790785,1.285827599756507,-1.0867025917366984,-0.007613694233143693,5.944849797032066,1.0
0,1,4.512136307811622,5.805342368304098,1.2866061599809422,-1.1206657919520961,-0.00778232038516223,5.948449364807006,1.0
0,1,4.5575652912151305,5.880888120917129,1.2903574046986777,-1.138471135158477,-0.012170171569951066,5.96579273681354,1.0
0,1,4.576344360981535,5.91418918458882,1.292339194360877,-1.1462384482728305,-0.014002092304598026,5.974955272967935,1.0
0,1,4.581339115453437,5.915780217363691,1.2912775213275558,-1.1468963305917577,-0.011600718407616834,5.970046771456651,1.0
0,1,4.537441975238473,5.86006028291062,1.2914898559342203,-1.133024890057997,-0.011083763063334768,5.97102847175891,1.0
0,1,4.452821419192705,5.753610157427768,1.292126859754213,-1.1064668266890836,-0.011280276632747124,5.973973572665678,1.0
0,1,4.343526608819849,5.602857160168389,1.289932735485349,-1.0696235945604249,-0.007807664832570531,5.963829336209027,1.0
0,1,4.171313156373528,5.379237200136377,1.2895788444742418,-1.0142526601840203,-0.006939145600612653,5.962193169038599,1.0
0,1,3.930763077353812,5.0720892429796525,1.2903574046986777,-0.937885574663871,-0.007942463094422007,5.96579273681354,1.0
0,1,3.6296411180739763,4.683277393632495,1.2902866264964559,-0.8414761362114751,-0.008552984149296967,5.965465503379455,1.0
0,1,3.23134800359649,4.172109622625929,1.291135964923113,-0.7144937161314731,-0.010584805426266433,5.969392304588481,1.0
0,1,3.9346999904649054,3.594690268335742,0.91358687499603,-0.808743471591431,-0.0011702702798378297,4.985043139953118,1.0
0,1,4.730756423339177,4.324468769287395,0.9141178243615836,-1.0287179037540948,-0.0013402943351345706,4.987940297918995,1.0
0,1,5.203208542769724,4.759415273121407,0.9147077681010877,-1.1597397185755554,-0.001675055293381732,4.991159362325526,1.0
0,1,5.517433447682398,5.052047195088801,0.9156516780842943,-1.247726170727945,-0.0029937192271932127,4.9963098653759745,1.0
0,1,5.74178570958858,5.2615405168247396,0.9163596105716993,-1.3107053982123777,-0.003836233565100683,5.000172742663812,1.0
0,1,5.893048497624891,5.403280536724673,0.9168905599372529,-1.353300515658378,-0.00418734684574283,5.003069900629689,1.0
0,1,5.991976835082837,5.492926516683816,0.9167135768154014,-1.3803952316515062,-0.0027686833996818402,5.002104181307729,1.0
0,1,6.023705546037707,5.5276984925918,0.9176574867986081,-1.3905993243176789,-0.004261497973613514,5.007254684358178,1.0
0,1,6.007301764192871,5.5179613944707215,0.9185424024078644,-1.387395238909819,-0.005763157201331896,5.012083280967974,1.0
0,1,5.927914821015611,5.4506365389440194,0.9194863123910709,-1.366802255231197,-0.007592049975089445,5.017233784018423,1.0
0,1,5.80149050505105,5.337129153263799,0.9199582673826742,-1.332420870353006,-0.007955989208179984,5.019809035543647,1.0
0,1,5.609411772809018,5.160755659285125,0.9200172617566245,-1.2792007582580094,-0.007207176108196657,5.020130941984299,1.0
0,1,5.339112684493045,4.912390809807625,0.9200762561305749,-1.2042647589968085,-0.007184607214680961,5.020452848424953,1.0
0,1,4.97289672596338,4.5786713039681315,0.9207251942440295,-1.1034039354922403,-0.00874823984334249,5.023993819272136,1.0
0,1,4.448517092130369,4.099011013519914,0.9214331267314343,-0.9585028976492977,-0.010632793154412104,5.027856696559973,1.0
0,1,3.573438570041287,3.297744181286804,0.922848991706244,-0.7163770651510297,-0.014341353183847366,5.035582451135644,1.0
0,1,3.127128903724947,22.739038054592342,7.271538447777528,-1.4504369712280119,-0.01191901831408553,13.48019016713809,1.0
0,1,3.0864020940788635,22.638326228087692,7.334859664435298,-1.435055067471507,-0.014325412844644607,13.597576886371094,1.0
0,1,3.050580392902979,22.57097224174408,7.398910808662609,-1.4227327875662814,-0.01667392986330701,13.716316766632723,1.0
0,1,3.019621585284301,22.536974081885397,7.463509398567077,-1.4134870545949114,-0.018984793900451304,13.836071517665829,1.0
0,1,3.008932624430786,23.28630125833785,7.739057056069187,-1.457914877317689,-0.023118054869206,14.346889805970845,1.0
0,1,3.0470818477349204,23.613790435319302,7.749641005827544,-1.487632095331212,-0.021616218800198258,14.36651064088587,1.0
0,1,3.089985485662858,23.983493409430082,7.761684810724988,-1.5211709409955205,-0.020284012350281315,14.388837797858145,1.0
0,1,3.1376565041715727,24.39472554545162,7.774823506976745,-1.5585014376965531,-0.019293069808952908,14.413194696373354,1.0
0,1,3.191669633764021,24.85427278528779,7.787232275658958,-1.6004310440522131,-0.07626122231047935,14.436198433859937,1.0
0,1,3.2565876226289046,25.377038023338088,7.79252425053814,-1.6489561690953523,-0.08941815127620954,14.44600885131745,1.0
0,0,3.2554831424701485,13.816209810930346,4.243981371209645,-0.8976185148822653,0.4949175546017724,7.867616510668803,1.0
0,0,3.4108592987897293,14.073539965441324,4.12609806872861,-0.9328034823274047,0.6557465202323219,7.6490810045462565,1.0
0,0,3.4469610631103618,14.149534460060423,4.104930169211893,-0.9419147111782211,0.7107224646950336,7.609839334716203,1.0
0,0,3.397716723336779,14.102395328427011,4.150550642308268,-0.9332163459894935,0.6478183730059638,7.6944118990051145,1.0
0,0,3.227028894107104,13.90096765538921,4.307667551652186,-0.89959447229694,0.4158254236023902,7.985679810416122,1.0
0,1,3.5950440285545424,3.288838874327845,0.9148257568489883,-0.7161109918412516,-0.007009315517329142,4.99180317520683,1.0
0,1,4.206949584547768,3.861779714629461,0.9179524586683603,-0.8879930108871392,-0.014079158259690696,5.008864216561444,1.0
0,1,4.617410133536796,4.258448273827624,0.9222590479667402,-1.006347335619814,-0.023792288077349046,5.032363386729117,1.0
0,1,4.903971851529388,4.548191404981308,0.927450552874376,-1.092181127270256,-0.03500716863889038,5.060691153506584,1.0
0,1,5.086500016588477,4.7486850405245535,0.9335859677652185,-1.1508084605141868,-0.04735129372523281,5.094169423334502,1.0
0,1,5.154066083505518,4.866798795738464,0.9442639494502425,-1.183216006106313,-0.0673242667566821,5.152434489092703,1.0
0,1,5.155012860510864,4.9297326214408566,0.9562988017361257,-1.1985694656422514,-0.08717208599310058,5.218103402985924,1.0
0,1,5.123481766342278,4.954590174933818,0.9670357777951002,-1.2028288779585414,-0.10251029691767151,5.27669037518478,1.0
0,1,5.076259328281911,4.948753996378626,0.9748820295305046,-1.1987016308704534,-0.11232588398637276,5.319503931791635,1.0
0,1,5.027187709099307,4.921971837883235,0.9790706300809836,-1.189359432710247,-0.11683176705736825,5.342359289078002,1.0
0,1,4.977546623499483,4.874544297914562,0.9793066075767853,-1.1749819347449562,-0.11520751192655056,5.3436469148406145,1.0
0,1,5.0020030417330945,4.847444053323898,0.9691005808833644,-1.1698858655422615,-0.09883367669070398,5.287957100607635,1.0
0,1,4.989246911977096,4.777686268446597,0.9575966779630347,-1.1523138290275208,-0.0779487254658056,5.225185344680292,1.0
0,1,4.854364064436225,4.624753347707836,0.9527001449251509,-1.1076592803038596,-0.06626210235962425,5.198467110106089,1.0
0,1,4.657180049320226,4.411894092583958,0.9473316568956636,-1.0450705701034455,-0.052785332597641704,5.169173624006661,1.0
0,1,4.383584443279599,4.126330418165335,0.941314230752722,-0.9607466294965838,-0.036753685038987266,5.136339167060051,1.0
0,1,3.9973966501804012,3.7413463767124666,0.9359457427232348,-0.8462372072533408,-0.020607631879400075,5.107045680960623,1.0
0,1,3.4114881079368966,3.1925652537641476,0.9358277539753339,-0.6807352989756623,-0.016767144568059812,5.106401868079317,1.0
0,1,3.327503983927929,23.41945255688718,7.0381441074164695,-1.5361277527838901,-0.0017683228289867238,13.04751692823602,1.0
0,1,3.2674040895069956,23.19381696806923,7.0985456137960705,-1.509305138362461,-0.0046472127067633765,13.159491003354537,1.0
0,1,3.2127319874564813,23.001537205736234,7.159494565852828,-1.4855590708748876,-0.007346509170144267,13.27247994924452,1.0
0,1,3.1631237025082557,22.842619310916405,7.221538409263899,-1.4648387810734447,-0.00993327987433956,13.387498636677442,1.0
0,1,3.0183089617004155,23.313700755491375,7.724093540893576,-1.4618873926470382,-0.0006062361032437583,14.31915000488408,1.0
0,1,3.079340680607055,23.83625053752519,7.740699393100655,-1.5093313751809545,-0.0014283254704758122,14.349934418285242,1.0
0,1,3.1486320612383563,24.416281479134007,7.754568016921954,-1.5624222287972283,-0.0020166669663162808,14.375644477829075,1.0
0,1,3.226976761140899,25.05855380803097,7.765334448572697,-1.621640559115521,-0.0023521389938768135,14.395603603001257,1.0
0,0,3.01184264818829,4.717614287568223,1.5663548327818533,-0.6166207738323695,0.7899877234433703,5.856991054137078,1.0
0,1,3.055613653534663,23.75016573179764,7.772633724268119,-1.4982643427700062,-0.002836345289750784,14.409135213287481,1.0
0,0,3.8327991137155086,8.308546242321095,2.167748946870008,-0.8864653603208057,0.5890476186591387,6.097882648909142,1.0
0,0,4.0019118245566085,8.444172112493838,2.1100345241688103,-0.9143753309876417,0.6875675997030847,5.935531848421104,1.0
0,0,4.072330650506661,8.484468631282214,2.083442961643258,-0.9240310750629328,0.717735589570252,5.860729723402857,1.0
0,0,4.090942288940963,8.476413902347737,2.07199547284302,-0.9245208427514247,0.7576746682800268,5.828527911735805,1.0
0,0,4.020204174405057,8.388809565919013,2.0866625678683244,-0.9097572742809947,0.7209485106488285,5.869786482934213,1.0
0,0,3.9107428023093567,8.272787414469008,2.1154005345439217,-0.8888601783339658,0.7027723867265905,5.950626447640034,1.0
0,0,3.7050069329631827,8.069961681318489,2.1781232335952234,-0.8505264774627803,0.5123504080890159,6.127065540732404,1.0
0,1,3.7660161806022248,3.4439155601237967,0.914471790605286,-0.7629959890534204,-0.006228236614075038,4.989871736562913,1.0
0,1,4.312617285799485,3.954961338442356,0.9170675430591041,-0.9163677836921895,-0.010681573864269609,5.004035619951647,1.0
0,1,4.699878127218154,4.325355337031891,0.9203122336263766,-1.0271168158630248,-0.014945173155271739,5.021740474187564,1.0
0,1,4.914814319950689,4.5710048996442385,0.930046305328194,-1.0982797234909605,-0.034706687656197166,5.074855036895318,1.0
0,1,5.046241760504572,4.745038283132746,0.940311326395565,-1.147679755690514,-0.053194451678288415,5.130866757568948,1.0
0,1,5.113131881467685,4.856500829796293,0.9498094206015809,-1.1784369004780944,-0.06859931165445497,5.182693694514089,1.0
0,1,5.034022437047223,4.872534487879834,0.9679206934043562,-1.1778101968064505,-0.09593328837559281,5.281518971794574,1.0
0,1,4.9090945596257365,4.843130641566375,0.9865629155726854,-1.1633173039486786,-0.11912535381452048,5.383241407040939,1.0
0,1,7.2154556940841585,5.03234172362539,0.6974392106310526,-1.5472439604906185,0.0,4.345436705479235,0.0
0,1,7.16306865092842,5.004154884829901,0.698604903665317,-1.5367672479319023,0.0,4.352699625632277,0.0
0,1,4.6910603790167205,4.710219817206669,1.0040842446359568,-1.117940082652216,-0.13361934229417216,5.4788476199148946,1.0
0,1,4.796429622961875,4.719529249205095,0.9839671631188674,-1.1268164656952906,-0.10710962675485004,5.369077523652205,1.0
0,1,4.757303830259362,4.633880854880278,0.974056108295199,-1.1039706183365439,-0.0902588686171844,5.314997241622493,1.0
0,1,4.663289432615281,4.495537223680829,0.9640270647236294,-1.0652650669908608,-0.07083222170980231,5.260273146711475,1.0
0,1,4.4914778285613535,4.291220286638476,0.9554138861268694,-1.0062318579762592,-0.05133232446313832,5.213274806376127,1.0
0,1,4.2072322160066085,3.9908565297779486,0.9485705387486223,-0.9176926708873419,-0.03297707100957659,5.175933659260375,1.0
0,1,3.7865831345712557,3.5715129777460985,0.943202050719135,-0.7928188479511384,-0.016268913655822666,5.1466401731609475,1.0
0,1,3.126563147303612,2.9447384306233335,0.9418451801182758,-0.6041642573965686,-0.00863972269449267,5.139236325025928,1.0
0,1,3.636397365397101,24.532429589841772,6.7463555614920505,-1.6678571197345067,7.316804205844027e-05,12.506590807044144,1.0
0,1,3.5525271300712937,24.045700329868303,6.768618352363081,-1.6201273051314564,0.00029733298695632556,12.547862218417132,1.0
0,1,3.475907564331419,23.603206553862854,6.790516179449342,-1.5765798173425896,0.0006303153174125178,12.58845704927581,1.0
0,1,3.4002045437442736,23.189040565034738,6.819895764123408,-1.5349871285056267,0.0005720849940522117,12.642921780677867,1.0
0,1,3.3282028295507673,22.807924331251648,6.852924986645182,-1.4961513828091457,0.0002593677099664802,12.704152317223036,1.0
0,1,3.2637957256190964,22.46898766210461,6.8843118721354895,-1.4614249571672207,0.00012121460489444159,12.762338241453811,1.0
0,1,3.2063066012800707,22.16916983587062,6.914238902486713,-1.4305037259908024,0.0003355972863530146,12.817817843627338,1.0
0,1,3.1554626820686615,21.907449940750013,6.94270607769885,-1.403291955111072,0.0010182015542331896,12.870591123743615,1.0
0,1,3.1009663055505565,21.656418411208826,6.98376450348559,-1.3759017446115485,0.0009066927242118642,12.946706431603639,1.0
0,1,3.0408409964581535,21.409645718685056,7.040698853909865,-1.3474221626033422,-0.0003148370549148053,13.052252991836196,1.0
0,1,3.0375664628184724,23.489053937557436,7.73285267172808,-1.4775094503315542,-0.00023551142296753718,14.335387937227551,1.0
0,0,3.5738181202681516,3.5787142690643146,1.0013700050286263,-0.6391923355624636,0.4592541395865268,4.629698625442265,1.0
0,0,4.336210441521477,5.639070156082133,1.3004604440054606,-0.8489548120050656,0.3200501384197919,4.8627456738341115,1.0
0,0,4.676145470684682,5.82226428202221,1.2450990497457113,-0.8956340180743019,0.48145906573737496,4.655735624681944,1.0
0,0,4.825270561841937,5.8876440038449465,1.2201686782922019,-0.9133053905524682,0.5603047961761332,4.562514753188739,1.0
0,0,4.903870634932622,5.909151987726772,1.2049975269806361,-0.9204825579837619,0.5598724647333062,4.505786037796077,1.0
0,0,4.920557783797111,5.89477229062243,1.1979886325150588,-0.9190402806682656,0.6012965930154247,4.479578034778416,1.0
0,0,4.9033191613869835,5.862810009215089,1.195681907754236,-0.9132374476898419,0.7094087346768327,4.470952616063743,1.0
0,0,4.755430012203888,5.763189808907715,1.2119177012631048,-0.8905673966879852,0.5527851149773281,4.5316622939401,1.0
0,0,4.614957431500431,5.666238338247701,1.2277986140395392,-0.8684889888049852,0.515600635484631,4.591044984321893,1.0
0,0,4.332887600063601,5.486364903835591,1.266214453325551,-0.8257753681722575,0.44045983419075124,4.734691380608572,1.0
0,0,3.5497966023343426,3.4639592334730036,0.9758190740266942,-0.6170693383556554,0.7755359080231704,4.511567355737385,1.0
0,0,3.065125279752981,3.169769615137061,1.0341403126571431,-0.5296451470593571,0.27819796925388557,4.781207705423873,1.0
0,1,3.870625950848075,3.5548773694046822,0.9184244136599636,-0.7952748563942869,0.006475333846792484,5.011439468086669,1.0
0,1,4.599853675996096,4.231402052495314,0.9198992730087238,-0.9989007737335402,0.0076418253176655055,5.019487129102995,1.0
0,1,5.041554917685682,4.645158288015252,0.921374132357484,-1.123263702916154,0.009007332827797577,5.027534790119321,1.0
0,1,5.356888911587931,4.947391846433214,0.923556924193649,-1.213772744537543,0.00791057228473222,5.039445328423482,1.0
0,1,5.5601054398238885,5.147866460837433,0.925857704777715,-1.273551041316561,0.0057131601328720425,5.051999679608953,1.0
0,1,5.706301062873126,5.292985354946873,0.9275685416222766,-1.3168094737868248,0.005419576672740562,5.06133496638789,1.0
0,1,5.784756482999599,5.373607300580862,0.9289254122231362,-1.3407194476123385,0.005947729594904239,5.06873881452291,1.0
0,1,5.81408879728205,5.408743798876964,0.9302822828239955,-1.350908929091934,0.006667940225736085,5.076142662657929,1.0
0,1,5.757395897143616,5.374344712509248,0.9334679790173176,-1.3395716387796954,0.002200236610170966,5.093525610453194,1.0
0,1,5.666894010163512,5.3002278597682375,0.9352968046097805,-1.316662946895466,0.000288578213568263,5.10350471011344,1.0
0,1,5.5333414255817015,5.180213094360332,0.9361817202190363,-1.2801940706921058,0.0009984303901535764,5.108333306723234,1.0
0,1,5.352351231128035,5.012036417214094,0.9364176977148381,-1.2293931074344102,0.0018342549060345892,5.109620932485847,1.0
0,1,5.093756437571447,4.76988367599079,0.9364176977148381,-1.1563487596935462,0.002957698413869186,5.1096209324858455,1.0
0,1,4.743492507417697,4.441330654182038,0.9362997089669374,-1.0572777244288416,0.004419679434507429,5.108977119604542,1.0
0,1,4.227469667781145,3.959675001168713,0.9366536752106399,-0.911881566344535,0.004555921595251,5.11090855824846,1.0
0,1,3.1249351902244897,2.928272505885108,0.9370666358282925,-0.6006388086350616,0.004525738083619414,5.113161903333031,1.0
0,1,3.6459067439374095,24.34176875716122,6.676464996708402,-1.6565321049592943,-0.0051847063909387535,12.377025638553532,1.0
0,1,3.7123647405944284,24.91215440275079,6.710589110584491,-1.7068190661111733,-0.006675055438361229,12.440285916641638,1.0
0,1,3.5839497526812214,24.180561363908268,6.746903007169207,-1.63480997363217,-0.00825227452975656,12.507605677815613,1.0
0,1,3.466912535558957,23.509860578677426,6.781209602937682,-1.5686991738013094,-0.009480421875087916,12.571204246160875,1.0
0,1,3.366760202281951,22.911189447755376,6.805114730840182,-1.5103182042740768,-0.009421165394226758,12.615520269848266,1.0
0,1,3.3217648911430206,22.659545768010695,6.821538101154876,-1.4851806985324991,-0.008552107077192632,12.645966392992266,1.0
0,1,3.251723811316136,22.217954096916415,6.832669496590392,-1.442727406784347,-0.007107222943878493,12.666602098678759,1.0
0,1,3.184527625119914,21.783812866183872,6.8405162179629695,-1.4012807810939114,-0.005472314523798071,12.681148579736456,1.0
0,1,3.126948739042993,21.39964395805843,6.843618410133522,-1.3649651298227794,-0.003485743437736054,12.686899514108102,1.0
0,1,3.0704628009515527,21.042771856930287,6.8532899504299545,-1.3305931587476014,-0.0020532951841478317,12.70482889773735,1.0
0,1,3.0155464943046364,20.713188508095108,6.868800911282723,-1.2982325601986753,-0.0011252125995866269,12.73358356959558,1.0
0,0,3.0737374252985363,1.8067839947391837,0.5878133831043489,-0.43508358289810034,0.0,3.6624064319561187,0.0
0,0,4.068356140314413,2.802118191922627,0.688759315871022,-0.6374857450042315,0.6010628988398619,3.7582576946243464,1.0
0,0,4.785211562082172,4.071715210135345,0.8508955471058909,-0.7987769703740266,0.2744984830601169,3.9340003445764005,1.0
0,0,5.075792888960869,4.177422902010159,0.823008935430652,-0.8319089256566663,0.3869606330191649,3.8050703715466967,1.0
0,0,5.282705162472104,4.2445170486628765,0.8034741516175407,-0.8533932687319792,0.4527871257636524,3.7147539437390864,1.0
0,0,5.253979612632258,5.8882051084111815,1.120713353027492,-0.9328760445221485,0.12207303624789888,4.190626507836848,1.0
0,0,5.558239059572384,6.012709547033213,1.0817651926428282,-0.9648595322452349,0.21956573865203866,4.044989630308319,1.0
0,0,5.617911069108185,6.026421595852718,1.0727157339657536,-0.9693133763566155,0.22321220650321535,4.011151449196906,1.0
0,0,5.636658088677105,6.020527381146376,1.0681022844441082,-0.9690627634094378,0.26030179925835084,3.9939006117675593,1.0
0,0,5.3806365386641675,5.889804125336975,1.0946296191935716,-0.9382928499106531,0.16717010439320198,4.093092926986308,1.0
0,0,5.112425510466806,5.745438672398154,1.1238185594362917,-0.9043326997671719,0.1033896979212019,4.202237648414292,1.0
0,0,5.002342840608849,4.045807432444784,0.808782516784147,-0.8027959419263506,0.48458167127594654,3.739296451295502,1.0
0,0,4.736496209039677,3.9266741610259372,0.8290250826194726,-0.7682301417037716,0.3778384888595144,3.832885213443968,1.0
0,0,4.276386205567894,3.716242761497228,0.8690147668745741,-0.7061246482113268,0.24928279994926753,4.017772103702299,1.0
0,0,3.566924135767834,2.505571629381118,0.7024460106275168,-0.5439051982287595,0.4783535548266635,3.832939988855854,1.0
0,1,3.3478834271619236,4.269968207389658,1.2754232040299582,-0.7426598927250978,0.01249283099583742,5.89674648222149,1.0
0,1,3.717307848173068,4.749823130180315,1.2777588847032653,-0.8610866950363536,0.013095634389163807,5.907545185546312,1.0
0,1,3.9928227974967125,5.110908158767827,1.2800237871743505,-0.9500756119069496,0.01287083724888893,5.918016655437049,1.0
0,1,4.191406659321941,5.373110051812457,1.2819347986343288,-1.0146288572173714,0.01255620677627787,5.926851958157361,1.0
0,1,4.314584077992341,5.553918859040001,1.2872431638009352,-1.0581537130228293,0.005374164670301988,5.951394465713777,1.0
0,1,4.407640148333521,5.6868071729578595,1.2902158482942345,-1.090373341481747,0.0016732966349289528,5.965138269945369,1.0
0,1,4.460507856904428,5.7632263033238065,1.2920560815519915,-1.1088692250512984,-0.0004891796265760778,5.973646339231593,1.0
0,1,4.459124067723277,5.779743679626465,1.2961612172808337,-1.1119475134866657,-0.005937228256387561,5.992625878408553,1.0
0,1,4.4528348848299375,5.768755411840299,1.295524213460841,-1.109380356012638,-0.004408605656528333,5.989680777501784,1.0
